id,collection_name,created_at,duration_seconds,has_audio,resolution,visual_prompt,audio_prompt,compound_prompt,parent_generation_id,filename_stem
516f88fd-bbeb-4508-8ec7-98c3cc7725a4,MARKOV_POET,2025-10-19T23:40:27.858000Z,5,False,720p,,,Keyframed Visual Continuity,53c4e533-461c-425b-a559-ecd4517057cb,20251019_234027_516f88fd_720p_5s_silent_interpolated_sequence
80b32fdf-1c85-4463-8bd0-969763687db7,MARKOV_POET,2025-10-19T23:40:38.610000Z,5,False,720p,,,Keyframed Visual Continuity,ed7dece0-a796-4dfd-98f0-8e58dd49c490,20251019_234038_80b32fdf_720p_5s_silent_interpolated_sequence
f91d5823-b5c8-44e2-bd2e-c515ff90f15a,MARKOV_POET,2025-10-19T23:48:06.862000Z,5,True,draft,the man slowly lifts,"drone, surreal, tamborine, bass beat, bad ass, surreal atlantis psychadelic trap beat","the man slowly lifts [Audio: drone, surreal, tamborine, bass beat, bad ass, surreal atlantis psychadelic trap beat]",53c4e533-461c-425b-a559-ecd4517057cb,20251019_234806_f91d5823_draft_5s_audio_sound_tamborine_echo_waves_ocean_drone_b
e05d9393-7f95-45a2-b86c-8af06c3a234b,MARKOV_POET,2025-10-19T23:49:57.784000Z,5,False,draft,the flock of dark,,the flock of dark,7324552e-c6e3-4b98-912e-6b5cc032cbb3,20251019_234957_e05d9393_draft_5s_audio_interpolated_sequence
08ff0a63-d947-4d3f-906e-e61026c3637d,MARKOV_POET,2025-10-19T23:50:35.466000Z,5,False,720p,,,Keyframed Visual Continuity,4bfac7bd-63f5-40d7-b34a-95cd2bec28d2,20251019_235035_08ff0a63_720p_5s_silent_interpolated_sequence
b71779e4-0ef1-410a-892b-611281a857d9,MARKOV_POET,2025-10-19T23:55:13.261000Z,5,False,draft,the man slowly,,the man slowly,71e96d4a-36e2-47f0-8259-061b21c63f52,20251019_235513_b71779e4_draft_5s_audio_interpolated_sequence
c1d4e13c-286e-46a3-aed8-574e5ca2fcea,MARKOV_POET,2025-10-19T23:57:26.823000Z,5,False,draft,his facial muscles,,his facial muscles,4bfac7bd-63f5-40d7-b34a-95cd2bec28d2,20251019_235726_c1d4e13c_draft_5s_silent_interpolated_sequence
5edab801-01ad-44bd-8ba0-678b31ad17a8,MARKOV_POET,2025-10-19T23:57:26.862000Z,5,False,draft,subtle tension,,subtle tension,4bfac7bd-63f5-40d7-b34a-95cd2bec28d2,20251019_235726_5edab801_draft_5s_audio_interpolated_sequence
d847a1b8-c5ee-426f-8af9-3e89f9280b2a,MARKOV_POET,2025-10-19T23:59:26.014000Z,5,True,draft,the glowing red,"ocean, light, heartbreak, heart soul drone, light ocean acceptance, vocoder, echo, caretaker, african hauntology","the glowing red [Audio: ocean, light, heartbreak, heart soul drone, light ocean acceptance, vocoder, echo, caretaker, african hauntology]",0a4855bf-b9cd-4063-abee-60cca0a6d4a6,20251019_235926_d847a1b8_draft_5s_audio_sound_ocean_light_heartbreak_heart_soul
2255ec6b-eede-462e-9ac5-8ed9abe075d9,MARKOV_POET,2025-10-20T00:07:46.639000Z,5,False,720p,,,Keyframed Visual Continuity,c2c10a79-bac3-49c5-9bd0-4c35dafaf8ff,20251020_000746_2255ec6b_720p_5s_silent_interpolated_sequence
1cdf9a75-9557-4925-9d08-d5072c7bebf0,MARKOV_POET,2025-10-20T00:10:28.362000Z,5,False,draft,the distant figures,,the distant figures,8586e8c4-fee6-4cfb-b1da-672f8d74d81b,20251020_001028_1cdf9a75_draft_5s_audio_interpolated_sequence
5c7f1747-09ab-4f1e-a16c-17af2273ac5a,MARKOV_POET,2025-10-20T00:17:40.384000Z,5,False,draft,dense fog drifts,,dense fog drifts,c20d991f-a312-4da0-88ff-f2eb5accce7c,20251020_001740_5c7f1747_draft_5s_audio_interpolated_sequence
845aeac2-de24-451a-aa80-2eb59d566d6b,MARKOV_POET,2025-10-20T00:22:06.263000Z,5,False,720p,,,Keyframed Visual Continuity,04076a4b-01bc-48d3-8d15-b7ca32410ba7,20251020_002206_845aeac2_720p_5s_silent_interpolated_sequence
17b996fa-fbe4-45e5-9ab2-69205a073664,MARKOV_POET,2025-10-20T00:26:59.981000Z,5,False,720p,,,Keyframed Visual Continuity,b02e0790-fb5c-478b-a8f2-2ea7a073d481,20251020_002659_17b996fa_720p_5s_audio_interpolated_sequence
7dc53bea-b860-45c4-bc34-ae11a523b3c4,MARKOV_POET,2025-10-20T00:31:44.764000Z,5,False,720p,,,Keyframed Visual Continuity,2c7a9cd8-613e-4075-8a85-65fe5498f6eb,20251020_003144_7dc53bea_720p_5s_silent_interpolated_sequence
0107df88-5042-400d-b5e0-0c80632c6e2d,MARKOV_POET,2025-10-20T00:36:24.661000Z,5,False,draft,the luminous,,the luminous,8a808c9a-be95-44c7-a70d-75689accf0f0,20251020_003624_0107df88_draft_5s_silent_interpolated_sequence
48a7a55a-9be8-4f3a-ab98-21b74cc25b1c,MARKOV_POET,2025-10-20T01:19:07.118000Z,5,False,draft,the robed figures,,the robed figures,d7163c74-07b5-4c53-b265-4591f2a2c9db,20251020_011907_48a7a55a_draft_5s_silent_interpolated_sequence
2b779f89-5cd4-41e6-8432-f6d6be922f7e,MARKOV_POET,2025-10-20T01:26:59.233000Z,5,False,draft,the thick mist,,the thick mist,2b719fef-fd01-4ef7-b216-640a1506497a,20251020_012659_2b779f89_draft_5s_audio_interpolated_sequence
9708bfad-d99c-4a6e-97e5-dc31bdf7a990,MARKOV_POET,2025-10-20T01:28:42.209000Z,5,False,draft,the intense light,,the intense light,d8767f02-4745-45ef-99d8-7316b0a317d4,20251020_012842_9708bfad_draft_5s_audio_interpolated_sequence
068f796b-fd7e-40f8-b4d8-9acd673df00b,MARKOV_POET,2025-10-20T01:29:57.106000Z,5,True,draft,the luminous,"drone star, light, heavenly chorus drone, tender light, space echo drone, vocoder","the luminous [Audio: drone star, light, heavenly chorus drone, tender light, space echo drone, vocoder]",42d242a9-7ab3-4d3a-87fc-44f301263e9f,20251020_012957_068f796b_draft_5s_audio_sound_make_it_more_deep_dark_ocean_more
37235c7f-1334-4953-9398-2a9b747fb48a,MARKOV_POET,2025-10-20T01:31:40.539000Z,5,False,draft,the woman on the,,the woman on the,d3031d62-9c14-4057-8cb4-7d19ddc3b3fe,20251020_013140_37235c7f_draft_5s_audio_interpolated_sequence
02185971-7ee6-469b-a2c6-208f27ed2c2e,MARKOV_POET,2025-10-20T01:45:13.342000Z,5,False,720p,,,Keyframed Visual Continuity,edb0a78a-7a8a-433b-9d2a-d13ed58790e2,20251020_014513_02185971_720p_5s_audio_interpolated_sequence
6ac81cae-9d9b-41b7-9d84-fa048b05fa0e,MARKOV_POET,2025-10-20T01:47:33.333000Z,5,False,720p,,,Keyframed Visual Continuity,5d2d0130-bf12-4b3d-8ff6-0f195f95bea7,20251020_014733_6ac81cae_720p_5s_audio_interpolated_sequence
ce4762b5-3df4-4188-85dd-ea1ca32d222d,MARKOV_POET,2025-10-20T01:54:42.329000Z,5,False,draft,the dense red smoke,,the dense red smoke,547441a3-e662-4b9f-9496-85fd57d95c50,20251020_015442_ce4762b5_draft_5s_audio_interpolated_sequence
7e0bd7d0-cd1b-41ff-a8df-6b9638406ef1,MARKOV_POET,2025-10-20T03:18:06.460000Z,5,False,720p,,,Keyframed Visual Continuity,6f08d23f-4217-4230-9680-cf5b91ad6bdd,20251020_031806_7e0bd7d0_720p_5s_audio_interpolated_sequence
badaf97b-abf5-48af-8986-44966b5aff59,MARKOV_POET,2025-10-20T03:20:21.952000Z,5,True,720p,,"surreal drone, flowers","Sound: surreal drone, flowers",ad2d6445-c9d3-46b5-bef6-a726c3c95b05,20251020_032021_badaf97b_720p_5s_audio_sound_dream_surreal_drone_water
653ecfbe-7c37-4986-a452-bd0b2538d7db,MARKOV_POET,2025-10-20T03:23:16.322000Z,5,True,draft,red light trails,"vehicles zooming by, light, drone time lapse","red light trails [Audio: vehicles zooming by, light, drone time lapse]",c927ab80-7605-4330-a8ed-6da2c71f369a,20251020_032316_653ecfbe_draft_5s_audio_sound_vehicles_zooming_by_light_drone_ti
fc64e987-0f4d-4031-a4f0-4ea84af322de,MARKOV_POET,2025-10-20T03:23:22.450000Z,5,True,draft,the streaks of,"magic ride, light zooming by, time warp, morph echo","the streaks of [Audio: magic ride, light zooming by, time warp, morph echo]",08170f23-15e2-4280-8856-b179be59d70e,20251020_032322_fc64e987_draft_5s_audio_sound_magic_ride_light_zooming_by_time_w
8a9e7a1e-322f-4088-82bb-e2df137abfc0,MARKOV_POET,2025-10-20T03:23:25.781000Z,5,True,720p,,"more humble drone, glorious morph vocoder beach, light","Sound: more humble drone, glorious morph vocoder beach, light",e23a7e25-64ae-4598-9d4c-fdf1a97a8cdc,20251020_032325_8a9e7a1e_720p_5s_audio_sound_more_humble_drone_glorious_morph_v
474a21a0-548d-4004-90d5-664857af5b37,MARKOV_POET,2025-10-20T03:23:40.532000Z,5,False,draft,maintain a static,,maintain a static,212052ac-84f8-4f7b-9cc6-d91dccc35b0b,20251020_032340_474a21a0_draft_5s_audio_interpolated_sequence
eaea9d0a-4e14-4a55-a48e-8f1976b24155,MARKOV_POET,2025-10-20T03:24:59.027000Z,5,False,720p,,,Keyframed Visual Continuity,86b8d083-5f5f-40de-8ec2-6d8a53e555a2,20251020_032459_eaea9d0a_720p_5s_audio_interpolated_sequence
63d387a4-6525-4aa5-a4ff-e754de08825e,MARKOV_POET,2025-10-20T03:28:28.038000Z,5,True,draft,the two blurred,"drone, sound of morph vocoder, light, gold","the two blurred [Audio: drone, sound of morph vocoder, light, gold]",73f87428-daa1-4784-ae42-b7aacdf6fa17,20251020_032828_63d387a4_draft_5s_audio_sound_drone_sound_of_morph_vocoder_light
8daa2ef0-a269-4a58-9b37-fe40152e7a54,MARKOV_POET,2025-10-20T03:31:50.671000Z,5,False,draft,the chromatic,,the chromatic,aa0d9307-2a5b-4884-83bc-be3d71662abc,20251020_033150_8daa2ef0_draft_5s_audio_interpolated_sequence
13fee118-d732-4e17-88e9-2b0b065ecf9b,MARKOV_POET,2025-10-20T03:33:10.216000Z,5,False,720p,,,Keyframed Visual Continuity,0aac7ac8-c15c-4f2f-965a-bab8d95a5cab,20251020_033310_13fee118_720p_5s_audio_interpolated_sequence
4d3fc262-5b5b-4e6a-b408-97af1321b212,MARKOV_POET,2025-10-20T03:34:03.306000Z,5,False,draft,fresh raindrops,,fresh raindrops,073b24d2-235b-4635-9267-1a7b42778c3d,20251020_033403_4d3fc262_draft_5s_audio_interpolated_sequence
5bcf5bf5-9002-42a3-919b-c7ad33c2ca7c,MARKOV_POET,2025-10-20T03:34:11.043000Z,5,False,draft,rain continues to,,rain continues to,faf96887-37f7-4f90-8014-4a70961ad404,20251020_033411_5bcf5bf5_draft_5s_audio_interpolated_sequence
7b30f724-5914-490a-b2a9-d4d2faa6678d,MARKOV_POET,2025-10-20T03:34:43.476000Z,5,False,720p,,,Keyframed Visual Continuity,321e14c0-2201-4537-8016-b6c948d5f176,20251020_033443_7b30f724_720p_5s_silent_interpolated_sequence
afa81d04-c827-4766-82e9-c1abb76022ca,MARKOV_POET,2025-10-20T03:36:05.665000Z,5,False,draft,a lone figure slowly,,a lone figure slowly,d83197d7-f33f-462d-911d-6141e9528f98,20251020_033605_afa81d04_draft_5s_audio_interpolated_sequence
c52c52ca-9874-4ede-924d-941cd934ac55,MARKOV_POET,2025-10-20T03:36:53.590000Z,5,False,draft,the numerous red and,,the numerous red and,599bd60e-8a01-4a7f-a8fc-657c4f8788ed,20251020_033653_c52c52ca_draft_5s_audio_interpolated_sequence
6750a5d1-dcd5-4ece-ad50-6b3297a80952,MARKOV_POET,2025-10-20T03:39:22.229000Z,5,True,720p,,foot steps running down stairs,Sound: foot steps running down stairs,9ff807e6-11ab-4807-8c43-61336d0210a1,20251020_033922_6750a5d1_720p_5s_audio_sound_train_arrives_man_runs_down_stairs
b7dc3595-29af-4f5a-a127-7409cfcc7299,MARKOV_POET,2025-10-20T03:58:46.407000Z,5,False,720p,the two figures walk,,the two figures walk,fbc3fd96-34ec-447e-aa8f-d94143f26511,20251020_035846_b7dc3595_720p_9s_audio_interpolated_sequence
9c7af8fd-b5ee-46a9-96ce-2e05cb333334,MARKOV_POET,2025-10-20T04:23:03.106000Z,5,False,720p,,,Keyframed Visual Continuity,76b22247-b7ed-4dd1-a7cb-38621fea4850,20251020_042303_9c7af8fd_720p_9s_audio_interpolated_sequence
8bc45974-56d0-448a-8aa8-2ac151b2c9ff,MARKOV_POET,2025-10-20T04:52:39.462000Z,5,False,720p,the man on the red,,the man on the red,ef876320-8cf7-417c-be61-2d810cfee1ef,20251020_045239_8bc45974_720p_9s_audio_interpolated_sequence
c0323bcf-ba3e-42ed-90c2-c118e0d4b49b,MARKOV_POET,2025-10-20T04:53:22.826000Z,5,False,720p,,,Keyframed Visual Continuity,da1c997e-fecf-432d-81f0-573fd0b5d74e,20251020_045322_c0323bcf_720p_14s_audio_interpolated_sequence
4351bc7a-23e7-4e74-9136-56dbb3276426,MARKOV_POET,2025-10-20T05:01:29.373000Z,5,False,720p,,,Keyframed Visual Continuity,c0323bcf-ba3e-42ed-90c2-c118e0d4b49b,20251020_050129_4351bc7a_720p_18s_silent_interpolated_sequence
84c43938-2b51-45e5-81ac-08065830e752,MARKOV_POET,2025-10-20T06:42:57.433000Z,5,True,720p,"tvs play water ocean atlantis, lost city of atlantis, afrofuturism","drones tatic, harmonies waves, ocean peace gates, drone, calm","tvs play water ocean atlantis, lost city of atlantis, afrofuturism [Audio: drones tatic, harmonies waves, ocean peace gates, drone, calm]",d69a8a04-d04b-4615-8bf3-1ca93c87940d,20251020_064257_84c43938_720p_9s_audio_tvs_play_water_ocean_atlantis_lost_city
b38a6302-b807-4d04-a680-bf59d1d61b91,MARKOV_POET,2025-10-20T06:43:23.919000Z,5,False,720p,,,Keyframed Visual Continuity,c64f8eae-1ae6-48bd-b29a-52a7503c079a,20251020_064323_b38a6302_720p_9s_audio_interpolated_sequence
464b4dcc-a3ec-4ddb-8606-e5e5ddb4a76b,MARKOV_POET,2025-10-20T06:49:16.088000Z,5,False,720p,,,Keyframed Visual Continuity,52bdeacb-21eb-4cd8-9201-1c8561cf684f,20251020_064916_464b4dcc_720p_23s_audio_interpolated_sequence
d06fff56-177c-4592-bc05-093cbc919190,MARKOV_POET,2025-10-20T06:59:14.367000Z,5,False,720p,,,Keyframed Visual Continuity,84a456a3-58cb-4ecf-9983-f374ee214344,20251020_065914_d06fff56_720p_29s_audio_interpolated_sequence
60ea25fc-107b-4e33-969a-d58420da0a8f,MARKOV_POET,2025-10-20T07:01:37.853000Z,5,False,720p,,,Keyframed Visual Continuity,1ab410bd-befa-459f-beef-d3c34c790910,20251020_070137_60ea25fc_720p_9s_audio_interpolated_sequence
c2a64680-e24f-4062-9880-926b79919d3b,MARKOV_POET,2025-10-20T07:10:57.031000Z,5,False,720p,,,Keyframed Visual Continuity,60ea25fc-107b-4e33-969a-d58420da0a8f,20251020_071057_c2a64680_720p_14s_audio_interpolated_sequence
35855d8a-df5b-495b-95a1-292379da861e,MARKOV_POET,2025-10-20T07:19:57.152000Z,5,False,720p,,,Keyframed Visual Continuity,e4d15aa4-0d90-4bfc-b57b-6689ace099fe,20251020_071957_35855d8a_720p_14s_silent_interpolated_sequence
447a4780-d3b7-497c-9c2f-14e13baf4f11,MARKOV_POET,2025-10-20T07:23:08.979000Z,5,False,720p,the glowing red,,the glowing red,d847a1b8-c5ee-426f-8af9-3e89f9280b2a,20251020_072308_447a4780_720p_9s_audio_ocean_light_heartbreak_heart_soul_drone
10440c21-ff0a-44ac-ab9a-50d437940343,MARKOV_POET,2025-10-20T07:33:16.470000Z,5,False,720p,,,Keyframed Visual Continuity,c9627268-f792-4158-afa4-3f65d921d071,20251020_073316_10440c21_720p_9s_silent_interpolated_sequence
92cc2431-784b-4ed1-a533-0ab517e3ea59,MARKOV_POET,2025-10-20T07:39:32.973000Z,5,False,720p,,,Keyframed Visual Continuity,80b32fdf-1c85-4463-8bd0-969763687db7,20251020_073932_92cc2431_720p_9s_audio_interpolated_sequence
882db957-5a5f-4f82-a572-f9564c9b0188,MARKOV_POET,2025-10-20T07:44:33.189000Z,5,False,720p,the man slowly lifts,,the man slowly lifts,f91d5823-b5c8-44e2-bd2e-c515ff90f15a,20251020_074433_882db957_720p_9s_silent_tamborine_echo_waves_ocean_drone_beat_mi
